	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
64453	2.8850524075035	0.35733264666958	0.581196936219239	0.22386428954966	0	0	0	0.995837038409073	0.973550192467704	0.998621475220633	0	0	0	64453	Zfp280b	chr10
15468	4.60196621019676	-0.340143797343218	-0.864791712687383	-0.524647915344166	0	0	0	0.998477294004164	0.794375804019437	0.99377323458288	0	0	0	15468	Prmt2	chr10
64451	5.06678032581242	1.10870412992011	0.903590884980845	-0.205113244939262	0.782738498606558	0	0	0.227693911997066	0.750614439712042	0.999864450808992	0	0	0	64451	Dip2a	chr10
18541	6.139972981933	-0.504221241184636	0.116263252597864	0.6204844937825	0	0	0	0.997421129886855	0.999947768108611	0.99269304307349	0	0	0	18541	Pcnt	chr10
76964	-1.99838088863916	-3.69274774813152	-1.71880383048967	1.97394391764185	-5.1753782855542	-1.31335259745022	2.20081032110781	0.000375970332386493	0.112469987000035	0.0288175377155212	-1	0	0	76964	2610028H24Rik	chr10
216119	0.186754993108813	-0.623323253442957	-1.11963471703492	-0.496311463591967	0	-0.422434022327495	0	0.881342466183871	0.341712042980064	0.9502838076681	0	0	0	216119	Ybey	chr10
54387	5.56020325377551	0.187461230780309	0.140133445337717	-0.047327785442592	0	0	0	0.999863695369566	0.999918287633555	0.999984256186285	0	0	0	54387	Mcm3ap	chr10
16987	4.28529725016436	-0.198156469474038	-0.268330373056473	-0.0701739035824342	0	0	0	0.999589580449775	0.999313812004518	0.999927597280672	0	0	0	16987	Lss	chr10
74953	-0.276159535547461	0.130073447409841	-0.450049011262414	-0.580122458672254	0	0	0	0.986814388349298	0.931527956054389	0.87758956729698	0	0	0	74953	4930483K19Rik	chr10
12834	4.61327670334986	1.35141285283273	2.51849582038806	1.16708296755533	0.635635974307195	2.65709256283652	0.295007919423499	0.272274388648434	0.0140455208913273	0.389916870027573	0	0	0	12834	Col6a2	chr10
12833	4.81775396827058	1.8337059970392	2.78504285700971	0.951336859970511	1.68873494010413	3.53322381794974	0	0.0642500619735098	0.00361606379243924	0.539625462780257	0	1	0	12833	Col6a1	chr10
59093	2.20605611057959	1.79885392130837	0.206073626849169	-1.5927802944592	3.24276419321652	0	-2.4772508223277	0.00557911312479974	0.997543009318954	0.0185351446869996	1	0	0	59093	Pcbp3	chr10
20509	3.3223546594645	2.01156826782141	1.44121211751923	-0.570356150302171	3.49606929053323	1.64115526249017	0	0.00379672236557707	0.0688957987389723	0.912349791623438	1	0	0	20509	Slc19a1	chr10
12822	5.68504125525597	4.91698164303288	5.91012471076962	0.993143067736742	11.4202745197902	13.9306322877005	0	1.13345020365944e-06	2.38081695355585e-07	0.507950737294579	1	1	0	12822	Col18a1	chr10
100169878	-1.90115593273478	0.72838942838675	1.75003653440111	1.02164710601436	0	1.93988433654646	0.0553685472716414	0.763089119129516	0.0434460308235487	0.478944104733494	0	0	0	100169878	Gm10941	chr10
80294	6.21734261479945	0.696718728011868	0.720142999345447	0.023424271333579	0	0	0	0.985454310676977	0.980100675732245	0.999997985009578	0	0	0	80294	Pofut2	chr10
110532	2.94167337204033	1.53000536360942	1.06731093261893	-0.462694430990485	3.1995105070533	0.432360584220524	0	0.00596180489320415	0.338210581854195	0.994357755742113	1	0	0	110532	Adarb1	chr10
100045653	-2.69702341379232	0.806111248239695	-0.793137988647606	-1.5992492368873	0	0	-1.41663482234581	0.662328783183449	0.688472290385003	0.0965003099363956	0	0	0	100045653	Gm17769	NA
108707	4.738422102404	0.288692973590554	0.0545734978020196	-0.234119475788535	0	0	0	0.999655584171813	0.999976718647419	0.999846668929742	0	0	0	108707	Fam207a	chr10
16414	0.0916970558399942	1.12728347562986	2.19838650260582	1.07110302697596	0.33942699523516	2.99530497058192	0.173755328970908	0.371530719244717	0.00819999680750841	0.433523591116569	0	1	0	16414	Itgb2	chr10
108705	8.4855603660678	-0.558141965360203	-0.184997779140769	0.373144186219434	0	0	0	0.990585725584602	0.999728204117175	0.999053050156132	0	0	0	108705	Pttg1ip	chr10
20610	6.03777913958631	0.61260950883252	0.0934673280142135	-0.519142180818307	0	0	0	0.979059291798693	0.999851010100653	0.993927760170261	0	0	0	20610	Sumo3	chr10
22213	6.07122669218939	-0.0597510617824222	-0.118626589530561	-0.058875527748139	0	0	0	0.999877009602044	0.99973098057717	0.999922262777218	0	0	0	22213	Ube2g2	chr10
252974	-0.720268643624969	1.7069450762564	0.930124980682737	-0.776820095573659	1.72184701750541	0	0	0.0609641596299624	0.572780623522666	0.699804905844725	0	0	0	252974	Tspear	chr10
237387	1.88750964930134	0.876224481074493	1.73960728894852	0.863382807874026	0	2.85676277850039	0	0.686303472236295	0.0101679890928358	0.691903932450945	0	1	0	237387	Lrrc3	chr10
67884	4.03981975032665	-0.128064797301696	0.808220548054616	0.936285345356312	0	0	0	0.999317243996833	0.819732587573585	0.626021429218547	0	0	0	67884	Cfap410	chr10
18641	7.16730849277513	-0.546336584542603	0.0636733208941216	0.610009905436725	0	0	0	0.992287818575555	0.999940157696731	0.989130499273445	0	0	0	18641	Pfkl	chr10
11634	-2.84206049608955	-3.59130704781408	-2.5475198770845	1.04378717072958	-3.20060026769363	-1.86630200563066	0.0645413071645774	0.00615218191997056	0.0499126613130611	0.482994638106928	-1	0	0	11634	Aire	chr10
50723	2.24151585413798	2.33878109809766	2.18746694786129	-0.151314150236376	7.63279602769018	7.09559944617977	0	2.41830378727672e-05	4.13202637465608e-05	0.999352182084905	1	1	0	50723	Icosl	chr10
28295	3.67873961271838	0.389212668303514	0.179856425076442	-0.209356243227072	0	0	0	0.997559323726761	0.999687867551349	0.99958858008613	0	0	0	28295	Gatd3a	chr10
110816	5.31567130954673	0.104778875374516	0.222940312017299	0.118161436642783	0	0	0	0.999981763591669	0.999939776464473	0.999985188934491	0	0	0	110816	Pwp2	chr10
216131	6.71891406177648	0.0551967079315832	0.0693103322123925	0.0141136242808093	0	0	0	0.999994176639531	0.999992488326124	0.999999169177628	0	0	0	216131	Trappc10	chr10
28169	5.93632141757688	-0.857226007007547	-0.945448638111203	-0.0882226311036556	0	0	0	0.841292887928552	0.652814283226149	0.99997469094269	0	0	0	28169	Agpat3	chr10
18114	7.65269731878434	-0.0464243608434858	-0.191904317336729	-0.145479956493243	0	0	0	0.999995259738252	0.999968648415094	0.999989267463176	0	0	0	18114	Rrp1	chr10
13014	7.19819539917191	-1.2655323605963	-0.758766932439633	0.50676542815667	-1.72097392996363	0	0	0.0609758942024032	0.922734586260635	0.995801185383484	0	0	0	13014	Cstb	chr10
216134	6.3804554268783	-2.2123838890014	-1.17582119952817	1.03656268947323	-4.20680103360242	-0.61069027412872	0.13633744494227	0.00134799611133782	0.278848691244857	0.447416091055678	-1	0	0	216134	Pdxk	chr10
791283	-3.97479081449095	-4.86819125014595	-4.18919194977147	0.678999300374478	-6.46508325509352	-5.30839367203341	0	8.42383117743718e-05	0.000321829221425618	0.74307731027054	-1	-1	0	791283	Gm9978	NA
216136	4.76922959633458	-0.405582246162401	-0.541861512039332	-0.13627926587693	0	0	0	0.999052902682838	0.996133655999251	0.999955187721778	0	0	0	216136	Ilvbl	chr10
71709	2.67919971228941	0.685190596350197	1.52816259560771	0.842971999257513	0	2.59858034638067	0	0.927469189686409	0.0152861740121637	0.767756666273133	0	0	0	71709	Syde1	chr10
20513	-4.41817800618988	4.30218179558341	5.16514941830262	0.862967622719213	5.59532698757929	7.05756811411753	0	0.000226632666740384	4.51534283835519e-05	0.59065002534971	1	1	0	20513	Slc1a6	chr10
72128	3.60142940653064	-0.252262654766055	0.147947673078591	0.400210327844646	0	0	0	0.999027902948297	0.999606759452312	0.997009518152713	0	0	0	72128	2610008E11Rik	chr10
625029	-2.04410020230537	-2.3930316943063	-1.74514938841536	0.647882305890932	-3.26160847972388	-1.71339651082086	0	0.00543690932433999	0.0617848043014607	0.812453641191973	-1	0	0	625029	Vmn2r83	chr10
50784	6.4707526185152	-2.60134300124274	-2.13850671974027	0.462836281502471	-9.4550703224852	-6.72697605982248	0	4.78848069319924e-06	6.07598529356218e-05	0.995735342786041	-1	-1	0	50784	Plpp2	chr10
70427	4.84313397706044	-0.104803960627175	-0.469408485666929	-0.364604525039755	0	0	0	0.999983366441413	0.999321503763637	0.999841843017111	0	0	0	70427	Mier2	chr10
237397	-0.180238939816037	-0.398907217020371	-2.69633804451683	-2.29743082749646	0	-4.38285174505074	-3.4323549428451	0.9043443085169	0.00105798596795787	0.00418641287331268	0	-1	0	237397	C2cd4c	chr10
216148	2.83955450337968	2.74917919297032	0.836199568187986	-1.91297962478234	7.5101828534297	0	-3.9922198699571	2.73089221459723e-05	0.789978154828068	0.00182790804778486	1	0	0	216148	Shc2	chr10
100503607	-2.26975854643452	3.4916730022774	2.51307421450987	-0.978598787767536	5.46069001735314	3.72165562724471	0	0.000262155525965831	0.00272019132916998	0.518928423264168	1	1	0	100503607	BB319198	NA
110012	3.14430692538559	1.31740039907677	0.480594012823784	-0.836806386252982	1.716375026436	0	0	0.0614084267593887	0.99257331170491	0.803353149404738	0	0	0	110012	Tpgs1	chr10
216150	4.7425243994135	-0.0162338759461207	0.112365192924581	0.128599068870701	0	0	0	0.999942856012272	0.999575085787894	0.999584768626416	0	0	0	216150	Cdc34	chr10
16904	1.02734160491823	1.50797212606303	1.74488342098318	0.236911294920149	1.18875952849876	1.75138432286825	0	0.133766341245278	0.0582699791012903	0.949075267632566	0	0	0	16904	Gzmm	chr10
12215	8.72964694258017	-0.889057305264416	-1.28622014109111	-0.397162835826697	0	-2.39879842727851	0	0.812907495030976	0.0209953778183973	0.999733572073762	0	0	0	12215	Bsg	chr10
15166	-1.38289899405711	-0.889305963953636	-0.621396096706941	0.267909867246695	0	0	0	0.598567647191014	0.799803367137494	0.952504775004395	0	0	0	15166	Hcn2	chr10
216151	4.12606115651259	-0.0630823846663633	-0.272595347940851	-0.209512963274488	0	0	0	0.99997193465937	0.999772017636609	0.999894303696218	0	0	0	216151	Polrmt	chr10
70294	4.91819590871352	0.547147991087961	0.247462291806682	-0.299685699281278	0	0	0	0.984285386465356	0.998977623493443	0.998629514526136	0	0	0	70294	Rnf126	chr10
83554	3.61483876479048	1.88871398486563	2.79208962035537	0.903375635489741	5.76441045248945	11.0994109987324	0	0.000179352306667194	1.37271030317897e-06	0.713284850616165	1	1	0	83554	Fstl3	chr10
18483	3.02914831809697	3.62740064755552	4.35428539150535	0.72688474394983	10.2578038108643	12.6314838854111	0	2.56845954538636e-06	5.02249175427119e-07	0.818903139686162	1	1	0	18483	Palm	chr10
78906	2.25327026172337	-1.95323731622756	-1.50280813751365	0.450429178713911	-2.97759800038527	-1.55942444031024	0	0.00841803610217719	0.0779758689369732	0.957634272675231	-1	0	0	78906	Misp	chr10
414101	-0.0158933688949604	0.0247523101225765	-0.17434154446481	-0.199093854587386	0	0	0	0.997748148575562	0.984318975281952	0.981746327361759	0	0	0	414101	E130317F20Rik	chr10
19205	8.66556020737725	0.735528448524027	1.10483849082648	0.369310042302457	0	0.721133463835575	0	0.947570047305662	0.245254042948852	0.999395218942501	0	0	0	19205	Ptbp1	chr10
216152	4.45417013661913	0.684153829477038	1.98124719311481	1.29709336363777	0	6.68637803770166	2.07962353685826	0.974270587615421	6.34427505329966e-05	0.0348378104051485	0	1	0	216152	Plppr3	chr10
19152	-0.111768169984541	-1.55580682434594	0.637824797800297	2.19363162214624	-1.46113403399677	0	2.99630212666315	0.0903281067345691	0.789807173545814	0.00818691586853194	0	0	0	19152	Prtn3	chr10
100503642	7.12016754423345	-0.262114745694869	-0.235686980857725	0.0264277648371438	0	0	0	0.998927477572398	0.999134692028975	0.999965477476171	0	0	0	100503642	NA	NA
11537	-2.55962909351798	2.67381165867016	2.77884563935815	0.105033980687995	1.8424654247097	1.98848421006353	0	0.0522316798351	0.0415321179705102	0.952063645277132	0	0	0	11537	Cfd	chr10
216154	5.53807238451205	-0.0615608954740736	-0.216966804943782	-0.155405909469708	0	0	0	0.999982106815644	0.999899482518101	0.999962686082416	0	0	0	216154	Med16	chr10
109284	5.2772845639725	-0.467646702909813	-0.494827807774448	-0.0271811048646349	0	0	0	0.999230381801768	0.998975646321811	0.999997553797857	0	0	0	109284	R3hdm4	chr10
114229	1.38005931609034	-0.652224593877036	-0.354517124538561	0.297707469338476	0	0	0	0.912177586656858	0.988078635794054	0.993481238172629	0	0	0	114229	Kiss1r	chr10
13496	3.92411061540613	0.476833793233813	0.27653979069138	-0.200294002542433	0	0	0	0.974345495209401	0.994383733968665	0.996791649056183	0	0	0	13496	Arid3a	chr10
216156	5.29118485359935	0.37944931182414	0.307353359393572	-0.0720959524305682	0	0	0	0.999456846086667	0.99975295790541	0.999984410369538	0	0	0	216156	Wdr18	chr10
170483	1.10048950076787	1.68916781134893	1.36775885245178	-0.321408958897145	2.07405976748059	1.19292379233759	0	0.0351607896734768	0.132856425031402	0.96337104365799	0	0	0	170483	Grin3b	chr10
216157	6.99972208612757	0.0297056378774077	-0.280241917847962	-0.30994755572537	0	0	0	0.999995959213432	0.999900152927732	0.999921150966312	0	0	0	216157	Tmem259	chr10
12798	6.17903716531408	3.41671692067539	2.71486568262279	-0.701851238052603	17.0436080290137	12.4013454686178	0	4.40759362685675e-08	5.69780088230528e-07	0.974151388939736	1	1	0	12798	Cnn2	chr10
27403	4.20525024244237	-1.02267430227487	-1.93803624878123	-0.915361946506358	-0.111475733243904	-4.78382006751312	0	0.456938394183909	0.000612810794451677	0.672982466717647	0	-1	0	27403	Abca7	chr10
70719	-0.812952230916396	3.01757258016699	3.00424933351055	-0.013323246656443	5.47646108768896	5.69264435509887	0	0.000255277272151634	0.000196454841157797	0.99817562970632	1	1	0	70719	Arhgap45	chr10
66420	5.51209892014584	-0.380474388659921	-0.403862138673388	-0.0233877500134669	0	0	0	0.998969095221386	0.998727413350262	0.999991043252824	0	0	0	66420	Polr2e	chr10
625249	4.85937985469643	-1.45766891424621	-0.612468808121799	0.845200106124416	-4.01916965549737	0	0	0.00175807290695983	0.995397173687709	0.908646557052205	-1	0	0	625249	Gpx4	chr10
216161	9.93517166930169	-0.398851692193626	-0.723410817911267	-0.324559125717641	0	0	0	0.996190915144389	0.92577356518344	0.99867145422477	0	0	0	216161	Sbno2	chr10
20869	6.73891022737128	-0.0845218273867347	-0.114764686526216	-0.0302428591394808	0	0	0	0.999993018700068	0.999989666422026	0.99999867331162	0	0	0	20869	Stk11	chr10
100503659	6.05805006651004	-0.283508404252097	-0.33051040730429	-0.0470020030521932	0	0	0	0.999516192925372	0.999260407988025	0.99997789605909	0	0	0	100503659	Cbarp	chr10
66043	5.90205360768169	0.0345938927274956	-0.364366916039116	-0.398960808766612	0	0	0	0.999988189711624	0.99948204739251	0.999504557327447	0	0	0	66043	Atp5d	chr10
59090	8.91928706072023	0.294644355468122	0.673719741824666	0.379075386356543	0	0	0	0.996683309960627	0.932310717749139	0.995951487603835	0	0	0	59090	Midn	chr10
12696	5.73658865261479	-0.315491004177446	-1.11978654039684	-0.804295536219396	0	-0.622783865304571	0	0.996423359685285	0.275021658852235	0.844827428034875	0	0	0	12696	Cirbp	chr10
69770	2.3353886166105	0.143783632665883	-0.341657045307903	-0.485440677973786	0	0	0	0.99893864463581	0.995918224797965	0.986606113098896	0	0	0	69770	Fam174c	chr10
13637	0.741639200048464	1.96421687574057	1.29474783295669	-0.669469042783878	1.67565120909561	0.560437181121915	0	0.0657405536777595	0.296025825133535	0.716903252191537	0	0	0	13637	Efna2	chr10
68114	4.85961169308056	0.193988419670474	0.0585355722539642	-0.135452847416509	0	0	0	0.999780742256831	0.999959146152825	0.999911873663212	0	0	0	68114	Pwwp3a	chr10
75406	4.8394884481997	0.0867728449258154	-0.44885528120572	-0.535628126131535	0	0	0	0.999844561616709	0.995997340552796	0.992079706015272	0	0	0	75406	Ndufs7	chr10
14431	1.46591148001535	-0.503032820073359	-0.205929256568471	0.297103563504888	0	0	0	0.969558003860101	0.996336649723423	0.993944483933669	0	0	0	14431	Gamt	chr10
70248	6.17094032204616	0.739703617564709	0.360905216053837	-0.378798401510872	0	0	0	0.970568130990812	0.99972003236375	0.999779615015835	0	0	0	70248	Dazap1	chr10
103232	-0.0776758656861284	-0.618484728624313	-0.709702073358875	-0.0912173447345622	0	0	0	0.779851104133226	0.726836694770707	0.982223395971672	0	0	0	103232	Gm15122	NA
20054	9.04715689002221	-0.326988762140791	-0.179477803042804	0.147510959097987	0	0	0	0.999736843351194	0.999936271899587	0.999974502654266	0	0	0	20054	Rps15	chr10
23805	0.836511090041631	0.655237355704849	1.18192976543559	0.526692409730739	0	0.482280761797307	0	0.811154893167065	0.32116812946919	0.875618553723782	0	0	0	23805	Apc2	chr10
66374	4.22680656343405	-0.356784365005714	-0.59557228946468	-0.238787924458967	0	0	0	0.996482847730753	0.974506754281374	0.999078365512885	0	0	0	66374	2310011J03Rik	chr10
18551	2.0990095899897	-1.17720115922479	-1.25604179785799	-0.0788406386331992	-0.854187005978945	-1.25872137151507	0	0.208409329977216	0.12107909885179	0.999673973825373	0	0	0	18551	Pcsk4	chr10
70335	3.76206733658609	-1.562288598291	-3.58236332752637	-2.02007472923537	-3.24392569669308	-15.7653414354908	-7.10606275535476	0.00556817191928486	8.32346569984223e-08	4.08696686332114e-05	-1	-1	-1	70335	Reep6	chr10
66548	0.17231714703775	1.5388279529899	2.28916260952219	0.750334656532292	1.44114440218827	3.3669511136694	0	0.0930285152066553	0.00462342314128495	0.724304018867474	0	1	0	66548	Adamtsl5	chr10
216166	-0.666963090688697	-1.56767459949329	-3.35629250922617	-1.78861790973288	-1.51555339190895	-6.77876566157761	-2.58260324835946	0.0833048537798527	5.80048117973629e-05	0.0156842554770814	0	-1	0	216166	Plk5	chr10
237400	5.31435123872435	0.409845866972572	0.546748532214702	0.13690266524213	0	0	0	0.99912401737529	0.996126398880681	0.99995727629577	0	0	0	237400	Mex3d	chr10
17192	6.12584330971904	0.658391705327464	0.452347776456104	-0.20604392887136	0	0	0	0.962677641194487	0.994700389363027	0.999595712106573	0	0	0	17192	Mbd3	chr10
21423	6.30487631487174	0.572487604863033	0.0270864930926322	-0.545401111770401	0	0	0	0.986096413019292	0.999960256770216	0.992268701771643	0	0	0	21423	Tcf3	chr10
67331	-1.33514137136988	1.72804062345332	1.98060201083727	0.25256138738395	1.84919126474989	2.48254190739484	0	0.0500581830269805	0.0184045944324315	0.954243870450766	0	0	0	67331	Atp8b3	chr10
66932	6.38491625081041	-0.64285233122377	-0.272255243791808	0.370597087431961	0	0	0	0.99087496679395	0.99985970592837	0.999761215857541	0	0	0	66932	Rexo1	chr10
118445	5.9167782306494	0.658306086472439	0.927464524140753	0.269158437668314	0	0	0	0.930320297792184	0.631355366778097	0.997282311418201	0	0	0	118445	Klf16	chr10
216169	5.35985096361412	-0.306574962844587	-0.216811692654855	0.0897632701897315	0	0	0	0.99968071066235	0.999867320874273	0.999976539266428	0	0	0	216169	Abhd17a	chr10
100113398	0.989033679181204	-0.180121048553995	-0.50905713503157	-0.328936086477575	0	0	0	0.991613435762166	0.945829691859297	0.982367163276497	0	0	0	100113398	Adat3	chr10
56214	5.44679108195647	-0.4845762729384	-0.949137973470633	-0.464561700532233	0	0	0	0.998524554036805	0.654935894128417	0.999221325119472	0	0	0	56214	Scamp4	chr10
103236	7.06628307200305	0.745117777479193	0.284796976575595	-0.460320800903598	0	0	0	0.975743548362937	0.999919818856777	0.999678680058344	0	0	0	103236	Csnk1g2	chr10
208198	5.19745721591195	0.34800799222986	-0.634016089355688	-0.982024081585548	0	0	0	0.991728168872659	0.939171674995756	0.533851105693893	0	0	0	208198	Btbd2	chr10
17347	8.2618902754801	-0.0731271827511311	0.556709270639264	0.629836453390395	0	0	0	0.999975303317321	0.99594706342397	0.993468277764802	0	0	0	17347	Mknk2	chr10
208228	6.41081874260466	-0.297734207065852	-0.104360118879818	0.193374088186034	0	0	0	0.998159232983747	0.999679965016471	0.999505523342193	0	0	0	208228	Mob3a	chr10
71564	2.13465047877846	-0.38571189657823	-1.08452893759422	-0.698817041015992	0	-0.448724490990776	0	0.992985251914941	0.332520709663708	0.931828371368399	0	0	0	71564	Izumo4	chr10
11776	7.47923674896354	-0.837375792138631	-1.03794003890835	-0.200564246769719	0	-0.308296009394461	0	0.890334836609195	0.382701327262912	0.99995567905184	0	0	0	11776	Ap3d1	chr10
208266	7.54822076604629	-0.922652398350097	-0.304275304995	0.618377093355097	0	0	0	0.604850464727273	0.982125772950204	0.909557389833355	0	0	0	208266	Dot1l	chr10
78670	4.31117635905365	-0.481325662658707	-0.469405771469341	0.0119198911893665	0	0	0	0.99740865758221	0.997859019468064	0.99999586892047	0	0	0	78670	Plekhj1	chr10
20222	5.38573632035005	-0.0282445116937264	-0.07513155294013	-0.0468870412464035	0	0	0	0.999986493473989	0.999963839335357	0.999984560686124	0	0	0	20222	Sf3a2	chr10
11705	-1.4994019703734	0.98233541037369	0.980842183654425	-0.00149322671926555	0	0	0	0.517558201228295	0.519296265310269	0.999782300693134	0	0	0	11705	Amh	chr10
71912	-2.84352958513663	1.50452560738313	2.49007064181048	0.985545034427345	0.943018164051507	2.66017342045217	0	0.186768411203652	0.0139685854806189	0.513963360052764	0	0	0	71912	Jsrp1	chr10
18245	5.00245160715794	0.505873125468438	0.397808424066595	-0.108064701401843	0	0	0	0.997850631418563	0.999392848404175	0.999973895517658	0	0	0	18245	Oaz1	chr10
66094	-0.137658095048821	0.711403524466643	0.664996023992757	-0.0464075004738864	0	0	0	0.800253259258532	0.841539645697552	0.996802308971899	0	0	0	66094	Lsm7	chr10
73218	4.71321103603378	0.126640070646414	-0.274445527799654	-0.401085598446068	0	0	0	0.999165202724361	0.997429211312487	0.993921802961002	0	0	0	73218	Sppl2b	chr10
432478	-1.56755285007347	0.174513233097336	0.172824708462932	-0.00168852463440339	0	0	0	0.950611215309568	0.953629534568335	0.999563750884031	0	0	0	432478	Tmprss9	chr10
30055	5.19576772148833	0.132892193805805	-0.23539654878957	-0.368288742595375	0	0	0	0.999388448500731	0.998620065158802	0.996705607686376	0	0	0	30055	Timm13	chr10
16907	4.36547367783432	0.216384547063607	-0.373788663958279	-0.590173211021886	0	0	0	0.999693626031233	0.998961699803758	0.990726935377198	0	0	0	16907	Lmnb2	chr10
17873	7.38158958249795	0.732147293437687	1.43444793497119	0.702300641533502	0	1.45928983688285	0	0.803069167376062	0.0905279061375748	0.847831828527673	0	0	0	17873	Gadd45b	chr10
14708	4.15406715393095	-2.65633446769453	-1.40445424069965	1.25188022699488	-6.08579630858334	-1.44469425876133	1.02497349124987	0.000123639659736501	0.0924962259683745	0.16707006979602	-1	0	0	14708	Gng7	chr10
208666	-3.40624423764719	-0.855373503212264	-1.35470289588972	-0.499329392677459	0	-0.366151528113329	0	0.603800912233414	0.381631265809053	0.76994795633844	0	0	0	208666	Diras1	chr10
106947	4.06573044974414	-0.38596606782366	-0.208799628302418	0.177166439521242	0	0	0	0.975047557965385	0.992107530862749	0.994776958880181	0	0	0	106947	Slc39a3	chr10
52551	6.37169618762536	0.18591480916111	-0.168150273305447	-0.354065082466557	0	0	0	0.999817418274995	0.999846701703562	0.999433530784121	0	0	0	52551	Sgta	chr10
50492	5.29376994800957	0.425954719358365	-0.349057121278414	-0.775011840636779	0	0	0	0.994990085335103	0.997753805945009	0.897968363049428	0	0	0	50492	Thop1	chr10
208677	-2.56819099660278	1.1113037011781	0.996396448977021	-0.114907252201077	0.219339234110149	0	0	0.417261727179839	0.504540040993672	0.969848242634774	0	0	0	208677	Creb3l3	chr10
26396	6.52907557062803	0.0307946429087558	-0.294622472356198	-0.325417115264954	0	0	0	0.999995143745777	0.999869983548917	0.999891002015809	0	0	0	26396	Map2k2	chr10
16969	7.00336631709217	-0.479857144342483	-0.247382870690924	0.232474273651559	0	0	0	0.995894856612864	0.999538584250379	0.999751248205207	0	0	0	16969	Zbtb7a	chr10
59004	4.29420904666173	-0.514231622835596	-0.634329907143348	-0.120098284307752	0	0	0	0.995823762408804	0.985353437376329	0.999943655952963	0	0	0	59004	Pias4	chr10
13629	12.1789058529913	-0.635895448540012	-0.556959541352846	0.0789359071871658	0	0	0	0.980195302523218	0.991286668857666	0.999954623071721	0	0	0	13629	Eef2	chr10
100217454	-0.704835158455171	-0.923130630515621	-0.255767028860451	0.667363601655171	0	0	0	0.59035861808498	0.975097640465793	0.840439244823501	0	0	0	100217454	Snord37	chr10
13144	4.61456922626553	-0.384157320525882	-0.442121281520784	-0.0579639609949014	0	0	0	0.998672634830762	0.997793428885598	0.999969028928061	0	0	0	13144	Dapk3	chr10
103406	2.98604834396298	-0.679496556172753	-1.57356550720526	-0.894068951032507	0	-1.7384405271634	0	0.80905698646964	0.0593805429624012	0.628912943415758	0	0	0	103406	Zfr2	chr10
17179	0.820174445981892	-0.688821793748909	-0.163070369585769	0.52575142416314	0	0	0	0.761609627373915	0.969886684511093	0.863333447200107	0	0	0	17179	Matk	chr10
66047	4.15521620406213	-0.0290973696246453	-0.570000742303891	-0.540903372679245	0	0	0	0.999971040723666	0.991273337251586	0.994151533298593	0	0	0	66047	Mrpl54	chr10
57267	5.12345054526059	-0.463470242286318	-0.2332126882887	0.230257553997618	0	0	0	0.999132247291449	0.999922632301208	0.999949109039352	0	0	0	57267	Apba3	chr10
27375	5.22630294393468	-5.49146328070753	-4.86399268658789	0.627470594119648	-24.3122291100205	-20.928322841367	0	2.48666291468859e-09	8.41651992938075e-09	0.985520865855843	-1	-1	0	27375	Tjp3	chr10
18717	6.96616294446769	-1.61923554466362	-1.04259294308848	0.576642601575132	-4.10655888253311	-0.282917352543429	0	0.00155184698871939	0.392061425979121	0.991963084328965	-1	0	0	18717	Pip5k1c	chr10
70312	5.44803670998324	-0.552051209038405	0.139191403134668	0.691242612173073	0	0	0	0.994648930043653	0.999909994027492	0.978214640541066	0	0	0	70312	Cactin	chr10
21390	-1.79087272356688	1.17936869836072	2.41569476631313	1.23632606795241	0.454153323249628	3.33925842753539	0.545851980198429	0.330882425292503	0.00482837442581158	0.300090222668148	0	1	0	21390	Tbxa2r	chr10
209047	-2.83225638474884	-1.81821958965109	-3.65088967951479	-1.83267008986369	-1.69890043060234	-5.91969735484791	-2.12975650665409	0.0632377476754991	0.000151720388099252	0.0322185322117697	0	-1	0	209047	Gipc3	chr10
15353	5.43466960826008	0.344556323038288	-0.068435758522682	-0.41299208156097	0	0	0	0.999626939831066	0.999981474550026	0.999479649326222	0	0	0	15353	Hmg20b	chr10
73822	3.27952298326356	-0.828444626489435	-1.66491203375571	-0.836467407266276	0	-2.27694579559889	0	0.704444015436664	0.025488864098057	0.715853163137316	0	0	0	73822	Mfsd12	chr10
432479	2.85747680088932	-0.697225410801348	-1.61433999455221	-0.917114583750865	0	-2.27855633957783	0	0.840493451978463	0.0254214043405506	0.62293749671764	0	0	0	432479	Tektip1	chr10
56371	5.29096254188965	-0.404056795853615	-0.739393305844963	-0.335336509991349	0	0	0	0.999521236145854	0.971050730238435	0.999851095835029	0	0	0	56371	Fzr1	chr10
102115	5.1963007548688	-0.0619056812042045	-0.582644473736339	-0.520738792532135	0	0	0	0.999952904256002	0.990965140267431	0.996345252421772	0	0	0	102115	Dohh	chr10
100503793	0.937184738161046	-0.224407445431747	-0.307057947470856	-0.0826505020391087	0	0	0	0.996164738975647	0.993740736198727	0.999204335264962	0	0	0	100503793	NA	NA
72273	0.743773752801578	0.135548827700526	1.02218906461719	0.886640236916663	0	0.0614916959015236	0	0.987774404120654	0.47642375905407	0.621581573756942	0	0	0	72273	Smim24	chr10
